Posture,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
supine,0.01,-0.02,1.0,0.0,0.18,-0.24,33.0,-37.0,1.0
sitting,1.0,0.04,0.05,0.0,-0.06,-0.24,13.0,-42.0,-11.0
side,-0.01,-1.0,-0.16,-16.24,-1.77,1.16,-38.0,-4.0,2.0
sitting,0.99,0.03,0.11,-0.37,0.18,-0.24,10.0,-44.0,-9.0
sitting,1.0,0.05,0.06,0.0,0.0,0.0,14.0,-43.0,-10.0
sitting,0.96,0.2,0.16,-0.43,0.24,2.01,20.0,-39.0,-9.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.12,-7.0,-23.0,-57.0
unknown,0.66,-0.55,0.55,1.22,0.49,-1.89,9.0,-30.0,1.0
sitting,0.99,0.04,0.1,0.12,0.31,0.24,12.0,-42.0,-6.0
side,0.02,-1.01,-0.02,1.46,0.18,-0.12,-42.0,-8.0,-69.0
sitting,-0.98,-0.09,0.06,-0.12,0.12,-0.37,-5.0,52.0,-24.0
sitting,0.99,0.06,0.07,1.65,-0.55,2.75,14.0,-42.0,-10.0
sitting,0.99,0.03,0.11,0.12,0.06,-0.49,11.0,-41.0,-11.0
supine,0.01,-0.03,1.0,-0.43,0.37,-0.18,48.0,-9.0,25.0
sitting,-0.99,0.0,0.01,0.24,1.89,0.73,-4.0,53.0,-33.0
supine,0.01,-0.02,1.0,0.06,0.18,-0.24,31.0,-37.0,3.0
unknown,-0.5,0.51,0.73,-6.04,-6.96,-4.27,57.0,24.0,-6.0
sitting,1.0,0.04,0.06,0.31,0.55,0.37,13.0,-43.0,-11.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-6.0,-25.0,-64.0
side,-0.02,0.98,0.07,1.04,0.0,-0.24,61.0,-10.0,18.0
side,0.02,-1.0,-0.17,1.46,0.24,-0.12,-35.0,-5.0,-79.0
supine,0.01,-0.02,1.0,0.0,0.06,-0.24,36.0,-33.0,0.0
unknown,-0.64,0.43,0.61,1.59,-0.18,1.28,23.0,7.0,21.0
supine,0.01,-0.02,1.0,0.0,0.06,-0.18,33.0,-38.0,0.0
sitting,0.99,0.12,0.08,0.61,0.61,0.06,16.0,-43.0,-6.0
unknown,-0.64,0.42,0.6,-0.12,0.43,-0.31,20.0,8.0,21.0
supine,0.02,-0.03,1.0,-0.67,0.37,5.19,47.0,-9.0,19.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.24,34.0,-38.0,5.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,-58.0,-11.0,-66.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-3.0,-22.0,-61.0
side,-0.02,0.97,0.1,0.73,0.12,-0.18,57.0,-12.0,18.0
sitting,0.96,0.21,0.14,0.18,0.49,0.43,20.0,-41.0,-9.0
sitting,0.98,0.16,0.06,0.79,0.24,-2.2,17.0,-42.0,-8.0
unknown,0.69,-0.59,-0.48,-3.3,3.72,-2.26,-17.0,-34.0,-28.0
side,-0.02,0.98,0.07,0.0,0.12,-0.12,62.0,-12.0,18.0
unknown,-0.66,0.5,0.52,0.12,1.4,-1.22,33.0,5.0,26.0
sitting,-0.98,-0.06,0.06,0.18,0.37,-0.06,-2.0,56.0,-29.0
supine,0.01,-0.02,1.0,0.0,0.06,-0.18,34.0,-37.0,4.0
sitting,1.0,0.05,0.07,-0.31,-0.06,0.37,12.0,-42.0,-8.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.12,33.0,-38.0,7.0
sitting,-0.98,-0.17,0.08,-0.67,1.28,1.71,-9.0,49.0,-20.0
sitting,-0.98,-0.16,0.06,-0.98,0.06,-1.4,-9.0,50.0,-24.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.18,-4.0,-22.0,-58.0
supine,0.02,-0.02,1.0,-0.06,0.12,0.31,44.0,-17.0,20.0
supine,0.02,-0.01,1.0,-0.12,-0.18,-28.44,46.0,-20.0,20.0
side,0.01,-0.97,0.27,11.17,0.85,-1.59,-22.0,-1.0,20.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.18,33.0,-36.0,2.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.12,-5.0,-23.0,-59.0
sitting,-0.99,-0.03,-0.01,-0.43,0.61,-0.55,-5.0,55.0,-29.0
unknown,0.8,0.34,0.49,-0.24,-1.89,0.85,1.0,-26.0,-2.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.18,-5.0,-24.0,-62.0
supine,0.01,-0.01,1.0,0.06,0.12,-0.18,33.0,-36.0,2.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-3.0,-23.0,-59.0
sitting,-0.98,-0.09,0.06,0.43,0.06,0.31,-5.0,53.0,-24.0
side,0.01,0.96,-0.01,0.24,0.12,-0.06,62.0,-2.0,-76.0
supine,0.01,-0.03,1.0,-0.37,0.24,-0.24,48.0,-7.0,19.0
supine,0.01,-0.03,1.0,-0.49,0.31,-1.04,48.0,-6.0,17.0
unknown,0.85,-0.48,-0.31,0.73,26.61,-30.94,-6.0,-40.0,-17.0
unknown,-0.62,0.56,0.5,0.67,0.0,0.31,38.0,2.0,19.0
side,0.02,-1.01,-0.06,-0.73,0.12,-0.18,-43.0,-6.0,-74.0
sitting,1.0,0.05,0.06,0.06,-0.37,-0.67,14.0,-42.0,-12.0
side,0.02,-0.99,-0.2,-0.06,0.12,-0.18,-35.0,-5.0,-81.0
sitting,0.99,0.1,0.1,-0.06,0.43,0.61,15.0,-43.0,-3.0
prone,0.03,0.1,-0.99,11.17,-16.54,-6.29,0.0,-26.0,-57.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-6.0,-24.0,-58.0
unknown,-0.71,0.44,0.52,6.77,-1.34,-2.44,26.0,12.0,21.0
sitting,0.99,0.07,0.09,-0.18,-0.49,0.0,16.0,-42.0,-7.0
side,0.0,-1.0,0.16,2.14,0.0,-0.55,-26.0,-7.0,17.0
supine,0.01,-0.01,1.0,0.0,0.18,-0.18,31.0,-37.0,3.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-5.0,-21.0,-58.0
sitting,0.98,0.13,0.13,-0.31,0.12,0.0,20.0,-42.0,-5.0
unknown,-0.59,0.64,0.32,1.83,-5.31,-3.36,45.0,6.0,10.0
sitting,-0.99,-0.03,-0.0,0.55,-1.65,-0.98,-5.0,51.0,-27.0
side,-0.01,-1.0,0.0,11.41,-0.49,0.12,-41.0,-10.0,-67.0
side,-0.02,-1.0,0.11,-0.43,-0.24,-0.18,-29.0,-1.0,14.0
unknown,-0.51,0.54,0.64,-1.22,1.1,-0.12,71.0,28.0,-10.0
unknown,-0.6,0.36,0.68,1.65,-0.43,0.12,18.0,5.0,22.0
unknown,-0.64,0.42,0.61,0.79,-2.44,0.98,21.0,6.0,26.0
unknown,-0.63,0.4,0.64,-2.75,1.34,-1.4,19.0,10.0,25.0
side,0.02,-1.01,0.02,5.0,1.89,0.37,-43.0,-9.0,-65.0
supine,0.01,-0.02,1.0,0.06,0.18,-0.12,33.0,-36.0,1.0
supine,0.01,-0.02,1.0,-0.06,0.18,-0.31,34.0,-35.0,0.0
supine,0.01,-0.02,1.0,-0.06,0.12,-0.12,33.0,-35.0,2.0
prone,-0.05,0.1,-0.99,0.06,0.12,-0.12,-4.0,-21.0,-61.0
sitting,0.99,0.09,0.09,-0.37,-5.0,-4.21,14.0,-41.0,-12.0
sitting,-0.98,-0.1,0.07,-0.06,0.0,0.12,-5.0,52.0,-30.0
side,0.02,-1.02,0.05,8.12,0.12,-0.06,-43.0,-6.0,-67.0
side,0.02,-1.01,0.07,-3.11,0.0,-0.06,-44.0,-7.0,-66.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.18,-6.0,-23.0,-67.0
unknown,-0.6,0.41,0.66,0.06,0.06,1.28,18.0,8.0,28.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.12,32.0,-38.0,3.0
unknown,-0.57,0.7,0.24,5.19,0.61,14.34,44.0,8.0,11.0
side,0.01,0.96,-0.0,0.43,0.0,-0.06,63.0,-2.0,-69.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,809.0,-103.0,-94.0
sitting,-0.99,-0.02,0.02,0.06,-2.62,-2.87,-4.0,51.0,-31.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.18,33.0,-36.0,6.0
sitting,-0.98,-0.1,0.07,0.92,-0.43,0.55,-4.0,51.0,-25.0
supine,0.01,-0.01,1.0,0.06,0.18,-0.18,33.0,-39.0,6.0
unknown,-0.58,0.36,0.69,-2.14,-1.4,-0.85,16.0,5.0,20.0
side,-0.02,0.98,0.03,0.12,0.18,-0.18,67.0,-9.0,16.0
unknown,-0.62,0.56,0.5,2.2,0.18,-0.18,39.0,4.0,20.0
side,0.02,-1.01,0.02,-0.06,0.12,-0.06,-41.0,-11.0,-70.0
sitting,-0.99,-0.03,-0.02,1.65,0.31,3.85,-3.0,56.0,-31.0
supine,0.01,-0.03,1.01,-0.06,0.18,-0.24,47.0,-7.0,21.0
sitting,1.0,0.05,0.06,-0.06,0.06,0.12,13.0,-41.0,-10.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.18,41.0,-21.0,21.0
supine,0.01,-0.02,1.0,0.12,0.18,-0.24,34.0,-37.0,5.0
side,-0.02,0.97,0.11,-0.43,0.18,-0.12,57.0,-11.0,14.0
sitting,-0.99,-0.04,-0.0,-3.23,2.44,-0.31,-3.0,53.0,-30.0
side,0.01,-0.98,0.26,28.93,2.38,-3.3,-23.0,2.0,19.0
unknown,-0.66,0.36,0.63,-1.04,1.4,0.18,17.0,6.0,25.0
unknown,-0.53,0.45,0.69,1.1,1.1,1.71,66.0,31.0,-13.0
sitting,-0.98,-0.02,-0.01,-0.43,-0.98,-1.28,-5.0,55.0,-29.0
side,0.02,-1.01,0.05,-0.18,0.18,-0.06,-43.0,-7.0,-63.0
side,0.02,-0.99,-0.2,-0.61,0.12,-0.12,-31.0,-7.0,-83.0
sitting,1.0,0.04,0.06,-0.06,1.04,0.73,13.0,-42.0,-12.0
sitting,-0.98,-0.02,-0.0,-0.79,0.43,-0.06,-4.0,55.0,-28.0
sitting,1.0,0.05,0.06,-0.12,-0.06,-0.49,14.0,-43.0,-16.0
sitting,-0.98,-0.13,0.06,-0.06,0.0,0.0,-7.0,50.0,-24.0
supine,0.01,-0.01,1.0,0.06,0.12,-0.18,35.0,-36.0,4.0
supine,-0.0,-0.03,1.0,0.12,-3.78,33.81,52.0,-5.0,21.0
unknown,0.73,-0.37,-0.57,12.45,12.27,2.87,-11.0,-39.0,-33.0
side,-0.02,-1.01,0.11,1.95,1.04,-0.37,-27.0,-1.0,17.0
unknown,-0.65,0.41,0.6,-0.31,-0.55,0.0,22.0,9.0,21.0
sitting,0.98,0.13,0.13,-0.49,0.0,0.24,17.0,-42.0,-6.0
side,0.01,-1.0,0.15,0.98,0.06,-0.31,-28.0,-8.0,15.0
supine,0.02,-0.02,1.0,0.12,0.18,0.43,50.0,-7.0,18.0
side,0.02,-1.0,-0.15,1.16,0.12,-0.12,-35.0,-6.0,-77.0
side,0.02,-1.01,0.06,-4.21,-0.55,-0.06,-45.0,-6.0,-65.0
sitting,1.0,0.06,0.07,-1.89,-1.59,-0.98,13.0,-43.0,-10.0
sitting,-0.98,-0.16,0.07,0.12,-0.37,0.31,-6.0,49.0,-26.0
supine,0.01,-0.01,1.0,0.06,0.12,-0.18,34.0,-35.0,0.0
side,-0.02,0.98,0.03,-7.14,3.78,0.12,60.0,-13.0,17.0
sitting,0.99,0.09,0.08,-0.12,-0.61,-0.24,14.0,-42.0,-7.0
unknown,-0.58,0.38,0.7,0.79,1.53,-0.49,14.0,7.0,28.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-7.0,-20.0,-64.0
side,-0.01,-0.97,0.27,0.55,0.31,-0.12,-24.0,4.0,25.0
unknown,-0.54,0.45,0.68,-0.24,-0.18,-1.4,68.0,27.0,-7.0
side,0.02,-1.01,0.02,-0.06,0.18,-0.12,-42.0,-6.0,-66.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.18,32.0,-37.0,2.0
sitting,-0.98,-0.02,0.04,0.55,3.78,1.46,-3.0,54.0,-25.0
sitting,0.99,0.1,0.1,0.37,1.04,0.49,16.0,-41.0,-8.0
unknown,0.76,-0.24,0.58,-9.03,-17.27,7.08,24.0,-30.0,3.0
sitting,-0.98,-0.08,0.09,-0.31,-0.73,-0.92,-6.0,51.0,-21.0
sitting,-0.99,-0.03,-0.03,0.31,-0.61,-0.12,-4.0,55.0,-33.0
sitting,-0.98,-0.03,-0.04,-0.18,-1.71,-0.55,-3.0,54.0,-32.0
side,0.02,-1.01,-0.06,-0.67,-0.06,-0.12,-41.0,-6.0,-74.0
side,0.02,-1.01,0.03,5.25,0.79,-0.85,-30.0,-4.0,9.0
side,-0.02,0.98,0.06,4.27,1.1,-0.12,62.0,-12.0,13.0
sitting,0.99,0.04,0.13,-0.06,0.0,0.55,13.0,-40.0,-10.0
unknown,-0.64,0.57,0.47,-1.53,1.34,-1.28,39.0,5.0,17.0
sitting,1.0,0.04,0.06,0.31,0.12,-0.18,14.0,-45.0,-12.0
supine,0.01,-0.02,1.0,0.0,0.06,-0.18,33.0,-38.0,0.0
supine,0.02,-0.02,1.0,0.0,0.18,-0.24,51.0,-5.0,17.0
side,0.01,0.96,-0.0,0.06,0.12,-0.12,62.0,-4.0,-71.0
unknown,-0.57,-0.73,0.59,40.53,-8.61,3.85,-3.0,15.0,13.0
supine,0.02,-0.03,1.0,-0.31,0.31,-3.42,47.0,-6.0,20.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-3.0,-22.0,-63.0
unknown,-0.37,0.47,0.91,23.13,-4.09,49.8,69.0,22.0,3.0
side,0.02,-1.01,0.03,6.53,0.31,-0.24,-42.0,-6.0,-65.0
sitting,-0.98,-0.14,0.05,-0.06,0.37,0.49,-6.0,49.0,-29.0
sitting,-0.98,-0.03,-0.0,-0.18,0.49,-0.92,-5.0,54.0,-33.0
sitting,1.0,0.02,0.09,0.73,0.37,0.49,13.0,-42.0,-11.0
sitting,0.99,0.09,0.09,0.67,0.67,-0.98,17.0,-42.0,-5.0
unknown,-0.68,0.41,0.6,0.49,-2.56,2.14,19.0,10.0,22.0
unknown,-0.62,0.56,0.5,-0.49,-0.85,1.28,36.0,4.0,16.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-6.0,-21.0,-61.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-6.0,-23.0,-58.0
sitting,-0.98,-0.07,0.09,-0.98,0.61,1.1,-6.0,53.0,-24.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.12,-5.0,-21.0,-61.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.12,-6.0,-21.0,-61.0
sitting,1.0,0.0,0.05,0.31,-0.43,1.28,11.0,-43.0,-8.0
unknown,0.68,-0.53,0.54,-1.59,-1.59,-1.28,8.0,-28.0,3.0
side,0.02,-1.0,-0.17,0.12,0.18,-0.12,-36.0,-6.0,-78.0
side,0.0,-0.97,0.2,22.52,7.63,1.46,-28.0,1.0,18.0
supine,0.01,-0.03,1.01,-0.37,0.31,-0.24,49.0,-7.0,21.0
sitting,1.0,0.04,0.07,0.18,0.18,-0.31,13.0,-43.0,-10.0
side,-0.02,0.97,0.08,-1.46,0.18,-0.06,63.0,-12.0,12.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.18,-3.0,-23.0,-61.0
sitting,-0.99,-0.02,-0.04,-0.24,0.43,0.12,-5.0,55.0,-32.0
sitting,-0.98,-0.07,0.07,-0.06,1.89,-0.18,-5.0,52.0,-28.0
sitting,-0.98,-0.04,0.04,4.94,-0.67,-2.08,-6.0,54.0,-26.0
side,-0.02,0.97,0.1,0.73,0.12,-0.18,57.0,-16.0,19.0
side,0.02,-1.0,-0.14,0.0,0.12,-0.12,-37.0,-5.0,-74.0
sitting,0.98,0.14,0.13,0.37,0.37,-0.67,17.0,-41.0,-4.0
side,-0.02,0.97,0.09,0.67,0.18,-0.06,62.0,-11.0,16.0
prone,-0.05,0.09,-0.99,0.06,0.18,-0.12,-6.0,-21.0,-59.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-5.0,-23.0,-62.0
unknown,0.67,-0.53,0.56,-0.67,1.46,-0.92,10.0,-29.0,4.0
side,0.01,-1.0,0.16,-0.98,-0.06,0.06,-28.0,-5.0,15.0
unknown,-0.62,0.44,0.57,-3.85,0.49,-2.93,23.0,8.0,15.0
side,0.0,0.96,0.02,0.73,0.0,-0.12,63.0,0.0,-68.0
side,-0.01,-0.99,0.19,-1.22,0.55,0.18,-29.0,1.0,21.0
sitting,-0.98,-0.14,0.08,0.31,0.98,0.31,-6.0,49.0,-18.0
unknown,-0.54,0.46,0.69,-4.21,-10.19,-1.59,69.0,29.0,-9.0
sitting,1.0,0.03,0.06,0.0,-0.31,-0.61,12.0,-43.0,-8.0
side,0.0,-1.0,0.15,1.4,0.06,-0.37,-30.0,-6.0,23.0
side,0.02,-1.01,-0.02,-2.44,-0.43,-0.12,-44.0,-6.0,-72.0
unknown,-0.22,-0.57,0.67,14.83,11.6,21.06,2.0,1.0,18.0
side,-0.02,0.98,0.07,2.08,0.12,-0.12,60.0,-12.0,14.0
side,0.02,-0.99,-0.21,1.83,0.12,-0.12,-32.0,-5.0,-80.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.18,33.0,-34.0,3.0
side,0.02,-1.01,0.05,0.24,0.12,-0.12,-44.0,-8.0,-66.0
side,-0.02,0.97,0.08,0.06,0.24,-0.12,60.0,-12.0,19.0
sitting,-0.98,-0.17,0.07,0.06,0.43,0.24,-7.0,49.0,-27.0
supine,0.01,-0.01,1.0,-0.06,0.18,-0.18,34.0,-37.0,1.0
supine,0.01,-0.02,1.0,0.0,0.06,-0.18,33.0,-36.0,2.0
sitting,-0.98,-0.14,0.07,-0.37,0.79,1.83,-9.0,51.0,-22.0
supine,0.01,-0.04,1.0,1.89,-0.98,0.18,49.0,-9.0,18.0
unknown,-0.54,0.45,0.68,0.92,0.49,0.43,67.0,29.0,-12.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-7.0,-24.0,-60.0
sitting,-0.99,-0.04,0.01,0.61,-1.1,-1.53,-2.0,53.0,-29.0
side,0.01,0.96,-0.05,-1.53,0.73,-0.12,60.0,-1.0,-72.0
side,-0.02,0.97,0.09,-1.1,2.99,-0.12,60.0,-14.0,15.0
side,-0.02,0.97,0.1,1.83,-0.06,-0.24,60.0,-14.0,16.0
side,-0.02,0.97,0.08,-0.37,0.12,-0.18,60.0,-12.0,15.0
side,0.0,0.96,-0.0,-3.05,0.0,-0.67,61.0,-3.0,-67.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.18,-5.0,-21.0,-59.0
supine,0.01,-0.03,1.0,-0.18,0.18,-0.37,48.0,-10.0,22.0
side,0.0,-0.0,3.16,22.4,-3.85,-1.65,63.0,2.0,-70.0
unknown,-0.67,0.43,0.63,-1.83,1.71,-5.25,23.0,6.0,25.0
sitting,1.0,0.02,0.09,0.49,0.73,0.55,13.0,-41.0,-4.0
side,-0.02,0.98,0.07,0.55,0.06,-0.18,62.0,-11.0,15.0
sitting,0.97,0.2,0.13,1.59,1.28,-3.72,20.0,-42.0,-5.0
side,0.02,-1.0,-0.14,-1.1,0.12,-0.12,-37.0,-6.0,-78.0
side,-0.01,-0.99,0.19,-4.39,0.55,0.55,-25.0,1.0,21.0
side,0.01,0.96,-0.0,0.31,0.12,-0.12,62.0,-4.0,-67.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.12,-3.0,-22.0,-61.0
supine,0.02,-0.02,1.0,0.0,0.18,-0.12,47.0,-11.0,19.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-5.0,-23.0,-57.0
sitting,-0.99,-0.03,-0.02,-0.61,1.46,-0.31,-2.0,54.0,-27.0
unknown,-0.58,0.39,0.69,-3.42,-1.22,1.34,16.0,6.0,19.0
side,0.02,-1.01,0.03,-2.44,4.39,-0.37,-45.0,-11.0,-67.0
sitting,-0.99,-0.0,0.02,0.12,1.1,0.67,-2.0,52.0,-21.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-4.0,-24.0,-60.0
sitting,1.0,0.02,0.09,0.24,0.55,0.73,12.0,-43.0,-4.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.24,34.0,-37.0,3.0
side,0.02,-1.01,-0.01,0.31,0.18,-0.24,-41.0,-4.0,-69.0
side,-0.02,0.97,0.1,0.73,0.12,-0.18,57.0,-13.0,16.0
side,0.01,0.96,0.0,-1.65,0.12,-0.49,61.0,-2.0,-68.0
side,0.03,-1.01,0.03,-9.64,-3.48,-0.31,-44.0,-5.0,-71.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-4.0,-20.0,-62.0
sitting,0.98,0.13,0.13,0.18,-0.06,0.06,18.0,-40.0,-6.0
sitting,-0.99,-0.0,0.01,0.12,0.06,0.61,-4.0,54.0,-26.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-6.0,-21.0,-59.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.18,-4.0,-24.0,-63.0
side,-0.02,0.97,0.08,-0.85,0.18,-0.18,60.0,-13.0,18.0
side,-0.01,-1.0,0.15,0.18,0.06,-0.06,-29.0,0.0,16.0
supine,0.01,0.01,1.0,0.06,-0.24,-64.88,43.0,23.0,24.0
supine,0.01,-0.02,1.0,0.0,0.12,-0.24,33.0,-36.0,3.0
supine,0.01,-0.02,1.0,0.06,0.06,-0.12,34.0,-36.0,0.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.12,34.0,-36.0,5.0
supine,0.01,-0.01,1.0,0.0,0.06,-0.24,33.0,-37.0,4.0
sitting,0.99,0.13,0.1,-0.18,-2.44,5.25,14.0,-42.0,-6.0
side,-0.02,0.97,0.1,0.73,0.12,-0.18,57.0,-13.0,14.0
unknown,-0.65,0.51,0.52,-0.73,0.37,0.0,35.0,8.0,18.0
side,0.02,-1.01,0.05,0.37,0.24,-0.06,-43.0,-7.0,-64.0
supine,0.01,-0.03,1.0,0.06,0.12,-0.24,48.0,-10.0,19.0
unknown,-0.62,0.55,0.5,1.77,0.18,0.49,38.0,5.0,20.0
unknown,0.62,-0.63,-0.49,-0.61,0.49,0.12,-23.0,-35.0,-30.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-7.0,-24.0,-57.0
prone,-0.05,0.09,-0.99,0.0,0.18,-0.18,-5.0,-21.0,-57.0
side,0.05,-1.01,0.02,1.65,0.61,-0.37,-35.0,-9.0,9.0
side,0.01,0.96,-0.0,0.0,0.12,-0.12,62.0,-4.0,-67.0
unknown,0.79,0.36,0.5,0.49,1.77,-1.46,3.0,-29.0,-3.0
supine,0.02,-0.02,1.0,-0.06,0.12,-0.12,51.0,-11.0,20.0
sitting,0.98,0.17,0.08,0.98,0.61,-1.28,17.0,-41.0,-6.0
sitting,0.98,0.17,0.1,2.56,3.11,-1.4,15.0,-43.0,-12.0
sitting,1.0,0.05,0.07,0.37,0.92,-0.18,14.0,-42.0,-8.0
sitting,-0.98,-0.08,0.05,-0.67,0.67,0.06,-5.0,53.0,-26.0
side,0.01,0.96,-0.03,0.67,0.12,-0.12,61.0,-4.0,-69.0
sitting,-0.99,-0.01,0.02,0.12,-0.31,-0.37,-4.0,52.0,-29.0
side,0.02,-1.01,0.02,3.85,2.69,0.24,-42.0,-6.0,-64.0
side,0.02,-1.01,0.06,0.0,0.18,-0.06,-44.0,-7.0,-64.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.18,-5.0,-23.0,-65.0
sitting,-0.98,-0.07,0.07,0.43,-0.24,-0.61,-6.0,51.0,-29.0
sitting,1.0,0.05,0.05,-0.12,-1.46,-2.2,13.0,-44.0,-16.0
unknown,-0.59,0.34,0.67,-0.24,-0.37,0.79,16.0,7.0,18.0
supine,0.01,-0.01,1.0,0.0,0.0,-0.12,34.0,-36.0,-3.0
sitting,1.0,0.0,0.05,-0.12,-0.06,-0.73,12.0,-43.0,-7.0
side,0.01,0.96,0.0,0.61,0.12,0.0,61.0,-2.0,-67.0
sitting,-0.98,-0.09,0.07,0.31,-0.18,-0.67,-6.0,52.0,-26.0
prone,-0.05,0.09,-0.99,0.06,0.06,-0.18,-6.0,-22.0,-65.0
prone,-0.05,0.09,-0.99,-0.06,0.18,-0.18,-5.0,-21.0,-57.0
sitting,1.0,0.0,0.04,-0.06,-0.31,-0.73,12.0,-42.0,-10.0
side,-0.01,-1.0,0.17,10.25,0.98,-1.77,-29.0,-1.0,20.0
side,-0.04,0.98,-0.01,-1.28,12.51,0.31,61.0,-12.0,13.0
unknown,-0.66,0.37,0.62,2.26,-0.73,-0.31,18.0,9.0,28.0
supine,0.01,-0.03,1.0,0.31,-0.06,-2.08,47.0,-7.0,20.0
side,0.0,-1.0,0.12,1.53,1.65,-1.16,-26.0,-8.0,13.0
sitting,-0.97,-0.14,0.12,-3.85,-0.43,-2.87,-8.0,50.0,-18.0
sitting,-0.98,-0.13,0.05,1.1,-0.31,1.28,-9.0,52.0,-23.0
supine,0.01,-0.01,1.0,0.0,0.12,-0.12,34.0,-37.0,1.0
sitting,1.0,0.05,0.06,-0.49,-0.49,0.73,14.0,-43.0,-11.0
side,-0.02,0.97,0.08,-8.73,0.12,-0.06,60.0,-11.0,14.0
unknown,-0.66,0.42,0.59,-0.55,-1.59,1.1,21.0,9.0,25.0
unknown,-0.61,0.73,0.3,1.95,0.31,8.67,46.0,9.0,5.0
sitting,0.97,0.2,0.14,0.12,-0.49,1.53,19.0,-40.0,-5.0
sitting,0.99,0.09,0.08,0.43,0.37,-1.04,14.0,-40.0,-11.0
prone,-0.05,0.09,-0.99,0.06,0.12,-0.18,-4.0,-22.0,-59.0
sitting,0.98,0.16,0.08,0.43,0.18,-0.24,17.0,-43.0,-3.0
unknown,0.62,-0.51,0.63,-0.06,1.28,0.12,8.0,-29.0,11.0
supine,0.01,-0.02,1.0,0.06,0.12,-0.18,34.0,-36.0,2.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.18,31.0,-36.0,3.0
unknown,-0.62,0.32,0.7,1.65,0.98,1.77,15.0,7.0,17.0
sitting,1.0,0.02,0.09,-0.92,0.92,-0.31,12.0,-43.0,-14.0
sitting,1.0,0.06,0.06,-1.04,2.2,0.55,15.0,-45.0,-10.0
unknown,-0.54,0.46,0.68,1.34,1.71,2.44,69.0,30.0,-12.0
prone,-0.05,0.09,-0.99,0.0,0.12,-0.06,-6.0,-22.0,-61.0
side,-0.02,0.97,0.07,-27.71,-3.72,-0.18,59.0,-12.0,18.0
sitting,-0.98,-0.09,0.09,1.46,-2.44,-1.46,-6.0,51.0,-20.0
side,0.02,-1.01,0.05,0.55,0.18,-0.12,-42.0,-9.0,-64.0
prone,-0.05,0.09,-0.99,0.0,0.06,-0.18,-5.0,-21.0,-60.0
supine,0.01,-0.02,1.0,0.0,0.18,-0.24,33.0,-36.0,2.0
sitting,0.99,0.08,0.11,1.65,0.31,1.16,16.0,-42.0,-12.0
sitting,-0.98,-0.14,0.07,0.12,0.18,0.31,-9.0,51.0,-19.0
sitting,-0.98,-0.14,0.07,0.12,-0.12,0.18,-8.0,49.0,-20.0
side,0.01,0.96,0.0,-0.49,0.18,-0.18,61.0,0.0,-65.0
side,0.01,-1.0,0.17,-0.73,-0.43,0.12,-26.0,-8.0,16.0
side,0.01,-1.0,0.16,0.55,0.31,-0.18,-26.0,-7.0,15.0
side,-0.02,0.97,0.09,0.79,0.06,-0.12,58.0,-13.0,11.0
